SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
E010_095,E,10,4,13,6,0.4,0.23529,0.17391
E010_096,E,10,6,10,4,0.6,0.375,0.3
E010_097,E,10,5,16,5,0.5,0.2381,0.19231
E010_098,E,10,6,14,4,0.6,0.3,0.25
E010_099,E,10,4,15,6,0.4,0.21053,0.16
E010_100,E,10,2,25,8,0.2,0.07407,0.05714
E020_001,E,20,14,18,6,0.7,0.4375,0.36842
E020_002,E,20,12,17,8,0.6,0.41379,0.32432
E020_003,E,20,12,23,8,0.6,0.34286,0.27907
E020_004,E,20,9,29,11,0.45,0.23684,0.18367
E020_005,E,20,11,25,9,0.55,0.30556,0.24444
E020_006,E,20,10,25,10,0.5,0.28571,0.22222
E020_007,E,20,10,27,10,0.5,0.27027,0.21277
E020_008,E,20,9,27,11,0.45,0.25,0.19149
E020_009,E,20,8,25,12,0.4,0.24242,0.17778
E020_010,E,20,10,19,10,0.5,0.34483,0.25641
E020_011,E,20,8,39,12,0.4,0.17021,0.13559
E020_012,E,20,9,32,11,0.45,0.21951,0.17308
E020_013,E,20,8,23,12,0.4,0.25806,0.18605
E020_014,E,20,11,23,9,0.55,0.32353,0.25581
E020_015,E,20,10,26,10,0.5,0.27778,0.21739
E020_016,E,20,9,27,11,0.45,0.25,0.19149
E020_017,E,20,13,17,7,0.65,0.43333,0.35135
E020_018,E,20,12,22,8,0.6,0.35294,0.28571
E020_019,E,20,10,22,10,0.5,0.3125,0.2381
E020_020,E,20,14,14,6,0.7,0.5,0.41176
E020_021,E,20,10,24,10,0.5,0.29412,0.22727
E020_022,E,20,8,32,12,0.4,0.2,0.15385
E020_023,E,20,10,29,10,0.5,0.25641,0.20408
E020_024,E,20,9,28,11,0.45,0.24324,0.1875
E020_025,E,20,6,35,14,0.3,0.14634,0.10909
E020_026,E,20,14,20,6,0.7,0.41176,0.35
E020_027,E,20,11,24,9,0.55,0.31429,0.25
E020_028,E,20,9,28,11,0.45,0.24324,0.1875
E020_029,E,20,11,22,9,0.55,0.33333,0.2619
E020_030,E,20,12,21,8,0.6,0.36364,0.29268
E020_031,E,20,11,25,9,0.55,0.30556,0.24444
E020_032,E,20,9,33,11,0.45,0.21429,0.16981
E020_033,E,20,12,25,8,0.6,0.32432,0.26667
E020_034,E,20,10,30,10,0.5,0.25,0.2
E020_035,E,20,12,20,8,0.6,0.375,0.3
E020_036,E,20,10,22,10,0.5,0.3125,0.2381
E020_037,E,20,7,30,13,0.35,0.18919,0.14
E020_038,E,20,9,26,11,0.45,0.25714,0.19565
E020_039,E,20,14,13,6,0.7,0.51852,0.42424
E020_040,E,20,16,11,4,0.8,0.59259,0.51613
E020_041,E,20,15,11,5,0.75,0.57692,0.48387
E020_042,E,20,11,20,9,0.55,0.35484,0.275
E020_043,E,20,8,31,12,0.4,0.20513,0.15686
E020_044,E,20,10,24,10,0.5,0.29412,0.22727
E020_045,E,20,10,21,10,0.5,0.32258,0.2439
E020_046,E,20,8,31,12,0.4,0.20513,0.15686
E020_047,E,20,10,23,10,0.5,0.30303,0.23256
E020_048,E,20,10,29,10,0.5,0.25641,0.20408
E020_049,E,20,13,18,7,0.65,0.41935,0.34211
E020_050,E,20,12,19,8,0.6,0.3871,0.30769
E020_051,E,20,14,18,6,0.7,0.4375,0.36842
E020_052,E,20,10,28,10,0.5,0.26316,0.20833
E020_053,E,20,12,11,8,0.6,0.52174,0.3871
E020_054,E,20,11,20,9,0.55,0.35484,0.275
E020_055,E,20,11,22,9,0.55,0.33333,0.2619
E020_056,E,20,10,23,10,0.5,0.30303,0.23256
E020_057,E,20,12,20,8,0.6,0.375,0.3
E020_058,E,20,11,22,9,0.55,0.33333,0.2619
E020_059,E,20,12,20,8,0.6,0.375,0.3
E020_060,E,20,12,16,8,0.6,0.42857,0.33333
E020_061,E,20,13,19,7,0.65,0.40625,0.33333
E020_062,E,20,15,16,5,0.75,0.48387,0.41667
E020_063,E,20,7,33,13,0.35,0.175,0.13208
E020_064,E,20,7,28,13,0.35,0.2,0.14583
E020_065,E,20,11,25,9,0.55,0.30556,0.24444
E020_066,E,20,10,28,10,0.5,0.26316,0.20833
E020_067,E,20,10,24,10,0.5,0.29412,0.22727
E020_068,E,20,9,28,11,0.45,0.24324,0.1875
E020_069,E,20,5,42,15,0.25,0.10638,0.08065
E020_070,E,20,12,16,8,0.6,0.42857,0.33333
E020_071,E,20,13,17,7,0.65,0.43333,0.35135
E020_072,E,20,10,26,10,0.5,0.27778,0.21739
E020_073,E,20,14,13,6,0.7,0.51852,0.42424
E020_074,E,20,13,20,7,0.65,0.39394,0.325
E020_075,E,20,8,28,12,0.4,0.22222,0.16667
E020_076,E,20,12,21,8,0.6,0.36364,0.29268
E020_077,E,20,10,22,10,0.5,0.3125,0.2381
E020_078,E,20,12,22,8,0.6,0.35294,0.28571
E020_079,E,20,7,33,13,0.35,0.175,0.13208
E020_080,E,20,10,24,10,0.5,0.29412,0.22727
E020_081,E,20,13,17,7,0.65,0.43333,0.35135
E020_082,E,20,12,19,8,0.6,0.3871,0.30769
E020_083,E,20,5,33,15,0.25,0.13158,0.09434
E020_084,E,20,11,23,9,0.55,0.32353,0.25581
E020_085,E,20,11,20,9,0.55,0.35484,0.275
E020_086,E,20,12,17,8,0.6,0.41379,0.32432
E020_087,E,20,16,11,4,0.8,0.59259,0.51613
E020_088,E,20,9,27,11,0.45,0.25,0.19149
E020_089,E,20,10,24,10,0.5,0.29412,0.22727
E020_090,E,20,10,21,10,0.5,0.32258,0.2439
E020_091,E,20,12,21,8,0.6,0.36364,0.29268
E020_092,E,20,8,32,12,0.4,0.2,0.15385
E020_093,E,20,9,32,11,0.45,0.21951,0.17308
E020_094,E,20,11,25,9,0.55,0.30556,0.24444
E020_095,E,20,9,31,11,0.45,0.225,0.17647
E020_096,E,20,11,24,9,0.55,0.31429,0.25
E020_097,E,20,11,19,9,0.55,0.36667,0.28205
E020_098,E,20,13,18,7,0.65,0.41935,0.34211
E020_099,E,20,7,36,13,0.35,0.16279,0.125
E020_100,E,20,12,18,8,0.6,0.4,0.31579
E025_001,E,25,16,26,9,0.64,0.38095,0.31373
E025_002,E,25,9,34,16,0.36,0.2093,0.15254
E025_003,E,25,9,34,16,0.36,0.2093,0.15254
E025_004,E,25,14,28,11,0.56,0.33333,0.26415
E025_005,E,25,13,29,12,0.52,0.30952,0.24074
E025_006,E,25,15,20,10,0.6,0.42857,0.33333
E025_007,E,25,15,19,10,0.6,0.44118,0.34091
E025_008,E,25,12,31,13,0.48,0.27907,0.21429
E025_009,E,25,11,31,14,0.44,0.2619,0.19643
E025_010,E,25,10,45,15,0.4,0.18182,0.14286
E025_011,E,25,10,34,15,0.4,0.22727,0.16949
E025_012,E,25,10,31,15,0.4,0.2439,0.17857
E025_013,E,25,14,26,11,0.56,0.35,0.27451
E025_014,E,25,17,19,8,0.68,0.47222,0.38636
E025_015,E,25,14,22,11,0.56,0.38889,0.29787
E025_016,E,25,18,13,7,0.72,0.58065,0.47368
E025_017,E,25,14,28,11,0.56,0.33333,0.26415
E025_018,E,25,15,23,10,0.6,0.39474,0.3125
E025_019,E,25,16,24,9,0.64,0.4,0.32653
E025_020,E,25,12,32,13,0.48,0.27273,0.21053
E025_021,E,25,14,25,11,0.56,0.35897,0.28
E025_022,E,25,12,34,13,0.48,0.26087,0.20339
E025_023,E,25,16,16,9,0.64,0.5,0.39024
E025_024,E,25,9,31,16,0.36,0.225,0.16071
E025_025,E,25,11,30,14,0.44,0.26829,0.2
E025_026,E,25,13,27,12,0.52,0.325,0.25
E025_027,E,25,9,39,16,0.36,0.1875,0.14062
E025_028,E,25,13,26,12,0.52,0.33333,0.2549
E025_029,E,25,14,34,11,0.56,0.29167,0.23729
E025_030,E,25,14,24,11,0.56,0.36842,0.28571
E025_031,E,25,7,47,18,0.28,0.12963,0.09722
E025_032,E,25,14,25,11,0.56,0.35897,0.28
E025_033,E,25,9,41,16,0.36,0.18,0.13636
E025_034,E,25,10,28,15,0.4,0.26316,0.18868
E025_035,E,25,15,26,10,0.6,0.36585,0.29412
E025_036,E,25,12,32,13,0.48,0.27273,0.21053
E025_037,E,25,15,24,10,0.6,0.38462,0.30612
E025_038,E,25,8,44,17,0.32,0.15385,0.11594
E025_039,E,25,7,43,18,0.28,0.14,0.10294
E025_040,E,25,10,27,15,0.4,0.27027,0.19231
E025_041,E,25,18,22,7,0.72,0.45,0.38298
E025_042,E,25,17,20,8,0.68,0.45946,0.37778
E025_043,E,25,12,35,13,0.48,0.25532,0.2
E025_044,E,25,14,29,11,0.56,0.32558,0.25926
E025_045,E,25,10,36,15,0.4,0.21739,0.16393
E025_046,E,25,9,32,16,0.36,0.21951,0.15789
E025_047,E,25,14,27,11,0.56,0.34146,0.26923
E025_048,E,25,11,27,14,0.44,0.28947,0.21154
E025_049,E,25,12,34,13,0.48,0.26087,0.20339
E025_050,E,25,10,35,15,0.4,0.22222,0.16667
E025_051,E,25,11,32,14,0.44,0.25581,0.19298
E025_052,E,25,11,28,14,0.44,0.28205,0.20755
E025_053,E,25,15,20,10,0.6,0.42857,0.33333
E025_054,E,25,14,25,11,0.56,0.35897,0.28
E025_055,E,25,13,31,12,0.52,0.29545,0.23214
E025_056,E,25,11,35,14,0.44,0.23913,0.18333
E025_057,E,25,10,30,15,0.4,0.25,0.18182
E025_058,E,25,12,29,13,0.48,0.29268,0.22222
E025_059,E,25,14,28,11,0.56,0.33333,0.26415
E025_060,E,25,11,41,14,0.44,0.21154,0.16667
E025_061,E,25,13,23,12,0.52,0.36111,0.27083
E025_062,E,25,10,26,15,0.4,0.27778,0.19608
E025_063,E,25,13,28,12,0.52,0.31707,0.24528
E025_064,E,25,9,42,16,0.36,0.17647,0.13433
E025_065,E,25,13,25,12,0.52,0.34211,0.26
E025_066,E,25,13,31,12,0.52,0.29545,0.23214
E025_067,E,25,14,30,11,0.56,0.31818,0.25455
E025_068,E,25,13,30,12,0.52,0.30233,0.23636
E025_069,E,25,13,23,12,0.52,0.36111,0.27083
E025_070,E,25,14,28,11,0.56,0.33333,0.26415
E025_071,E,25,17,29,8,0.68,0.36957,0.31481
E025_072,E,25,7,37,18,0.28,0.15909,0.1129
E025_073,E,25,12,33,13,0.48,0.26667,0.2069
E025_074,E,25,12,30,13,0.48,0.28571,0.21818
E025_075,E,25,15,22,10,0.6,0.40541,0.31915
E025_076,E,25,16,25,9,0.64,0.39024,0.32
E025_077,E,25,14,31,11,0.56,0.31111,0.25
E025_078,E,25,13,31,12,0.52,0.29545,0.23214
E025_079,E,25,15,25,10,0.6,0.375,0.3
E025_080,E,25,12,29,13,0.48,0.29268,0.22222
E025_081,E,25,14,28,11,0.56,0.33333,0.26415
E025_082,E,25,16,21,9,0.64,0.43243,0.34783
E025_083,E,25,13,29,12,0.52,0.30952,0.24074
E025_084,E,25,11,28,14,0.44,0.28205,0.20755
E025_085,E,25,14,22,11,0.56,0.38889,0.29787
E025_086,E,25,13,31,12,0.52,0.29545,0.23214
E025_087,E,25,14,25,11,0.56,0.35897,0.28
E025_088,E,25,16,23,9,0.64,0.41026,0.33333
E025_089,E,25,13,30,12,0.52,0.30233,0.23636
E025_090,E,25,11,26,14,0.44,0.2973,0.21569
E025_091,E,25,12,34,13,0.48,0.26087,0.20339
E025_092,E,25,15,17,10,0.6,0.46875,0.35714
E025_093,E,25,15,22,10,0.6,0.40541,0.31915
E025_094,E,25,15,26,10,0.6,0.36585,0.29412
E025_095,E,25,13,29,12,0.52,0.30952,0.24074
E025_096,E,25,12,28,13,0.48,0.3,0.22642
E025_097,E,25,9,39,16,0.36,0.1875,0.14062
E025_098,E,25,12,31,13,0.48,0.27907,0.21429
E025_099,E,25,13,33,12,0.52,0.28261,0.22414
E025_100,E,25,13,23,12,0.52,0.36111,0.27083
E040_001,E,40,21,36,19,0.525,0.36842,0.27632
E040_002,E,40,21,35,19,0.525,0.375,0.28
E040_003,E,40,25,24,15,0.625,0.5102,0.39062
E040_004,E,40,22,42,18,0.55,0.34375,0.26829
E040_005,E,40,27,30,13,0.675,0.47368,0.38571
E040_006,E,40,19,41,21,0.475,0.31667,0.23457
E040_007,E,40,20,43,20,0.5,0.31746,0.24096
E040_008,E,40,24,39,16,0.6,0.38095,0.3038
E040_009,E,40,21,31,19,0.525,0.40385,0.29577
E040_010,E,40,21,32,19,0.525,0.39623,0.29167
E040_011,E,40,21,38,19,0.525,0.35593,0.26923
E040_012,E,40,22,42,18,0.55,0.34375,0.26829
E040_013,E,40,20,42,20,0.5,0.32258,0.2439
E040_014,E,40,17,51,23,0.425,0.25,0.18681
E040_015,E,40,19,45,21,0.475,0.29688,0.22353
E040_016,E,40,26,29,14,0.65,0.47273,0.37681
E040_017,E,40,25,26,15,0.625,0.4902,0.37879
E040_018,E,40,20,42,20,0.5,0.32258,0.2439
E040_019,E,40,24,38,16,0.6,0.3871,0.30769
E040_020,E,40,24,33,16,0.6,0.42105,0.32877
E040_021,E,40,23,37,17,0.575,0.38333,0.2987
E040_022,E,40,12,57,28,0.3,0.17391,0.12371
E040_023,E,40,20,40,20,0.5,0.33333,0.25
E040_024,E,40,21,38,19,0.525,0.35593,0.26923
E040_025,E,40,21,39,19,0.525,0.35,0.26582
E040_026,E,40,20,40,20,0.5,0.33333,0.25
E040_027,E,40,23,33,17,0.575,0.41071,0.31507
E040_028,E,40,19,37,21,0.475,0.33929,0.24675
E040_029,E,40,17,52,23,0.425,0.24638,0.18478
E040_030,E,40,20,49,20,0.5,0.28986,0.22472
E040_031,E,40,17,45,23,0.425,0.27419,0.2
E040_032,E,40,20,39,20,0.5,0.33898,0.25316
E040_033,E,40,19,50,21,0.475,0.27536,0.21111
E040_034,E,40,23,38,17,0.575,0.37705,0.29487
E040_035,E,40,23,39,17,0.575,0.37097,0.29114
E040_036,E,40,12,50,28,0.3,0.19355,0.13333
E040_037,E,40,21,37,19,0.525,0.36207,0.27273
E040_038,E,40,19,50,21,0.475,0.27536,0.21111
E040_039,E,40,23,34,17,0.575,0.40351,0.31081
E040_040,E,40,17,45,23,0.425,0.27419,0.2
E040_041,E,40,13,53,27,0.325,0.19697,0.13978
E040_042,E,40,19,44,21,0.475,0.30159,0.22619
E040_043,E,40,22,37,18,0.55,0.37288,0.28571
E040_044,E,40,21,45,19,0.525,0.31818,0.24706
E040_045,E,40,23,35,17,0.575,0.39655,0.30667
E040_046,E,40,22,37,18,0.55,0.37288,0.28571
E040_047,E,40,25,30,15,0.625,0.45455,0.35714
E040_048,E,40,15,49,25,0.375,0.23438,0.16854
E040_049,E,40,23,34,17,0.575,0.40351,0.31081
E040_050,E,40,24,34,16,0.6,0.41379,0.32432
E040_051,E,40,17,50,23,0.425,0.25373,0.18889
E040_052,E,40,23,40,17,0.575,0.36508,0.2875
E040_053,E,40,23,33,17,0.575,0.41071,0.31507
E040_054,E,40,24,29,16,0.6,0.45283,0.34783
E040_055,E,40,21,28,19,0.525,0.42857,0.30882
E040_056,E,40,26,32,14,0.65,0.44828,0.36111
E040_057,E,40,18,47,22,0.45,0.27692,0.2069
E040_058,E,40,15,48,25,0.375,0.2381,0.17045
E040_059,E,40,22,38,18,0.55,0.36667,0.28205
E040_060,E,40,23,34,17,0.575,0.40351,0.31081
E040_061,E,40,27,28,13,0.675,0.49091,0.39706
E040_062,E,40,19,39,21,0.475,0.32759,0.24051
E040_063,E,40,22,38,18,0.55,0.36667,0.28205
E040_064,E,40,20,39,20,0.5,0.33898,0.25316
E040_065,E,40,22,33,18,0.55,0.4,0.30137
E040_066,E,40,26,24,14,0.65,0.52,0.40625
E040_067,E,40,20,38,20,0.5,0.34483,0.25641
E040_068,E,40,17,42,23,0.425,0.28814,0.20732
E040_069,E,40,18,44,22,0.45,0.29032,0.21429
E040_070,E,40,21,34,19,0.525,0.38182,0.28378
E040_071,E,40,19,43,21,0.475,0.30645,0.22892
E040_072,E,40,21,41,19,0.525,0.33871,0.25926
E040_073,E,40,21,36,19,0.525,0.36842,0.27632
E040_074,E,40,17,43,23,0.425,0.28333,0.20482
E040_075,E,40,24,30,16,0.6,0.44444,0.34286
E040_076,E,40,20,31,20,0.5,0.39216,0.28169
E040_077,E,40,25,27,15,0.625,0.48077,0.37313
E040_078,E,40,21,43,19,0.525,0.32812,0.25301
E040_079,E,40,18,32,22,0.45,0.36,0.25
E040_080,E,40,22,32,18,0.55,0.40741,0.30556
E040_081,E,40,23,35,17,0.575,0.39655,0.30667
E040_082,E,40,25,32,15,0.625,0.4386,0.34722
E040_083,E,40,23,36,17,0.575,0.38983,0.30263
E040_084,E,40,17,39,23,0.425,0.30357,0.21519
E040_085,E,40,23,32,17,0.575,0.41818,0.31944
E040_086,E,40,21,39,19,0.525,0.35,0.26582
E040_087,E,40,21,31,19,0.525,0.40385,0.29577
E040_088,E,40,21,34,19,0.525,0.38182,0.28378
E040_089,E,40,19,44,21,0.475,0.30159,0.22619
E040_090,E,40,22,28,18,0.55,0.44,0.32353
E040_091,E,40,16,43,24,0.4,0.27119,0.19277
E040_092,E,40,20,41,20,0.5,0.32787,0.24691
E040_093,E,40,17,45,23,0.425,0.27419,0.2
E040_094,E,40,20,35,20,0.5,0.36364,0.26667
E040_095,E,40,27,20,13,0.675,0.57447,0.45
E040_096,E,40,21,46,19,0.525,0.31343,0.24419
E040_097,E,40,30,22,10,0.75,0.57692,0.48387
E040_098,E,40,13,48,27,0.325,0.21311,0.14773
E040_099,E,40,21,38,19,0.525,0.35593,0.26923
E040_100,E,40,18,46,22,0.45,0.28125,0.2093
E050_001,E,50,24,47,26,0.48,0.33803,0.24742
E050_002,E,50,23,47,27,0.46,0.32857,0.23711
E050_003,E,50,26,38,24,0.52,0.40625,0.29545
E050_004,E,50,34,36,16,0.68,0.48571,0.39535
E050_005,E,50,29,33,21,0.58,0.46774,0.3494
E050_006,E,50,25,39,25,0.5,0.39062,0.2809
E050_007,E,50,32,31,18,0.64,0.50794,0.39506
E050_008,E,50,31,39,19,0.62,0.44286,0.34831
E050_009,E,50,25,48,25,0.5,0.34247,0.2551
E050_010,E,50,23,42,27,0.46,0.35385,0.25
E050_011,E,50,28,40,22,0.56,0.41176,0.31111
E050_012,E,50,32,34,18,0.64,0.48485,0.38095
E050_013,E,50,25,50,25,0.5,0.33333,0.25
E050_014,E,50,21,55,29,0.42,0.27632,0.2
E050_015,E,50,26,43,24,0.52,0.37681,0.27957
E050_016,E,50,15,67,35,0.3,0.18293,0.12821
E050_017,E,50,29,42,21,0.58,0.40845,0.31522
E050_018,E,50,34,32,16,0.68,0.51515,0.41463
E050_019,E,50,27,45,23,0.54,0.375,0.28421
E050_020,E,50,29,43,21,0.58,0.40278,0.31183
E050_021,E,50,29,39,21,0.58,0.42647,0.32584
E050_022,E,50,32,38,18,0.64,0.45714,0.36364
E050_023,E,50,27,45,23,0.54,0.375,0.28421
E050_024,E,50,21,57,29,0.42,0.26923,0.19626
E050_025,E,50,24,46,26,0.48,0.34286,0.25
E050_026,E,50,36,28,14,0.72,0.5625,0.46154
E050_027,E,50,23,50,27,0.46,0.31507,0.23
E050_028,E,50,34,36,16,0.68,0.48571,0.39535
E050_029,E,50,25,41,25,0.5,0.37879,0.27473
E050_030,E,50,25,48,25,0.5,0.34247,0.2551
E050_031,E,50,28,45,22,0.56,0.38356,0.29474
E050_032,E,50,25,54,25,0.5,0.31646,0.24038
E050_033,E,50,22,53,28,0.44,0.29333,0.21359
E050_034,E,50,27,41,23,0.54,0.39706,0.2967
E050_035,E,50,26,49,24,0.52,0.34667,0.26263
E050_036,E,50,21,49,29,0.42,0.3,0.21212
E050_037,E,50,27,43,23,0.54,0.38571,0.29032
E050_038,E,50,29,37,21,0.58,0.43939,0.33333
E050_039,E,50,35,27,15,0.7,0.56452,0.45455
E050_040,E,50,31,36,19,0.62,0.46269,0.36047
E050_041,E,50,27,39,23,0.54,0.40909,0.30337
E050_042,E,50,26,44,24,0.52,0.37143,0.2766
E050_043,E,50,26,42,24,0.52,0.38235,0.28261
E050_044,E,50,36,33,14,0.72,0.52174,0.43373
E050_045,E,50,23,52,27,0.46,0.30667,0.22549
E050_046,E,50,27,46,23,0.54,0.36986,0.28125
E050_047,E,50,32,36,18,0.64,0.47059,0.37209
E050_048,E,50,32,32,18,0.64,0.5,0.39024
E050_049,E,50,32,32,18,0.64,0.5,0.39024
E050_050,E,50,26,45,24,0.52,0.3662,0.27368
E050_051,E,50,25,45,25,0.5,0.35714,0.26316
E050_052,E,50,21,62,29,0.42,0.25301,0.1875
E050_053,E,50,28,48,22,0.56,0.36842,0.28571
E050_054,E,50,26,43,24,0.52,0.37681,0.27957
E050_055,E,50,28,37,22,0.56,0.43077,0.32184
E050_056,E,50,28,51,22,0.56,0.35443,0.27723
E050_057,E,50,24,50,26,0.48,0.32432,0.24
E050_058,E,50,24,49,26,0.48,0.32877,0.24242
E050_059,E,50,28,39,22,0.56,0.41791,0.31461
E050_060,E,50,18,56,32,0.36,0.24324,0.16981
E050_061,E,50,22,51,28,0.44,0.30137,0.21782
E050_062,E,50,23,53,27,0.46,0.30263,0.2233
E050_063,E,50,23,53,27,0.46,0.30263,0.2233
E050_064,E,50,26,52,24,0.52,0.33333,0.2549
E050_065,E,50,25,42,25,0.5,0.37313,0.27174
E050_066,E,50,28,32,22,0.56,0.46667,0.34146
E050_067,E,50,27,39,23,0.54,0.40909,0.30337
E050_068,E,50,30,38,20,0.6,0.44118,0.34091
E050_069,E,50,31,37,19,0.62,0.45588,0.35632
E050_070,E,50,19,64,31,0.38,0.22892,0.16667
E050_071,E,50,30,42,20,0.6,0.41667,0.32609
E050_072,E,50,33,35,17,0.66,0.48529,0.38824
E050_073,E,50,26,47,24,0.52,0.35616,0.26804
E050_074,E,50,32,39,18,0.64,0.4507,0.35955
E050_075,E,50,22,45,28,0.44,0.32836,0.23158
E050_076,E,50,22,56,28,0.44,0.28205,0.20755
E050_077,E,50,20,54,30,0.4,0.27027,0.19231
E050_078,E,50,28,48,22,0.56,0.36842,0.28571
E050_079,E,50,24,49,26,0.48,0.32877,0.24242
E050_080,E,50,24,50,26,0.48,0.32432,0.24
E050_081,E,50,21,51,29,0.42,0.29167,0.20792
E050_082,E,50,33,35,17,0.66,0.48529,0.38824
E050_083,E,50,35,32,15,0.7,0.52239,0.42683
E050_084,E,50,22,52,28,0.44,0.2973,0.21569
E050_085,E,50,24,42,26,0.48,0.36364,0.26087
E050_086,E,50,26,49,24,0.52,0.34667,0.26263
E050_087,E,50,21,57,29,0.42,0.26923,0.19626
E050_088,E,50,31,38,19,0.62,0.44928,0.35227
E050_089,E,50,24,51,26,0.48,0.32,0.23762
E050_090,E,50,26,51,24,0.52,0.33766,0.25743
E050_091,E,50,28,43,22,0.56,0.39437,0.30108
E050_092,E,50,25,46,25,0.5,0.35211,0.26042
E050_093,E,50,22,51,28,0.44,0.30137,0.21782
E050_094,E,50,28,42,22,0.56,0.4,0.30435
E050_095,E,50,33,36,17,0.66,0.47826,0.38372
E050_096,E,50,34,30,16,0.68,0.53125,0.425
E050_097,E,50,28,42,22,0.56,0.4,0.30435
E050_098,E,50,23,53,27,0.46,0.30263,0.2233
E050_099,E,50,28,36,22,0.56,0.4375,0.32558
E050_100,E,50,29,40,21,0.58,0.42029,0.32222
E080_001,E,80,53,43,27,0.6625,0.55208,0.43089
E080_002,E,80,38,71,42,0.475,0.34862,0.25166
E080_003,E,80,43,62,37,0.5375,0.40952,0.30282
E080_004,E,80,53,40,27,0.6625,0.56989,0.44167
E080_005,E,80,55,35,25,0.6875,0.61111,0.47826
E080_006,E,80,43,52,37,0.5375,0.45263,0.32576
E080_007,E,80,44,58,36,0.55,0.43137,0.31884
E080_008,E,80,33,72,47,0.4125,0.31429,0.21711
E080_009,E,80,41,59,39,0.5125,0.41,0.29496
E080_010,E,80,52,35,28,0.65,0.5977,0.45217
E080_011,E,80,45,55,35,0.5625,0.45,0.33333
E080_012,E,80,43,50,37,0.5375,0.46237,0.33077
E080_013,E,80,40,64,40,0.5,0.38462,0.27778
E080_014,E,80,54,34,26,0.675,0.61364,0.47368
E080_015,E,80,35,63,45,0.4375,0.35714,0.24476
E080_016,E,80,47,58,33,0.5875,0.44762,0.34058
E080_017,E,80,35,68,45,0.4375,0.33981,0.23649
E080_018,E,80,42,64,38,0.525,0.39623,0.29167
E080_019,E,80,50,38,30,0.625,0.56818,0.42373
E080_020,E,80,44,55,36,0.55,0.44444,0.32593
E080_021,E,80,41,60,39,0.5125,0.40594,0.29286
E080_022,E,80,31,68,49,0.3875,0.31313,0.20946
E080_023,E,80,46,53,34,0.575,0.46465,0.34586
E080_024,E,80,45,57,35,0.5625,0.44118,0.32847
E080_025,E,80,37,60,43,0.4625,0.38144,0.26429
E080_026,E,80,41,60,39,0.5125,0.40594,0.29286
E080_027,E,80,39,61,41,0.4875,0.39,0.2766
E080_028,E,80,48,53,32,0.6,0.47525,0.3609
E080_029,E,80,39,67,41,0.4875,0.36792,0.26531
E080_030,E,80,43,58,37,0.5375,0.42574,0.31159
E080_031,E,80,42,55,38,0.525,0.43299,0.31111
E080_032,E,80,43,54,37,0.5375,0.4433,0.3209
E080_033,E,80,50,49,30,0.625,0.50505,0.3876
E080_034,E,80,45,52,35,0.5625,0.46392,0.34091
E080_035,E,80,45,56,35,0.5625,0.44554,0.33088
E080_036,E,80,40,63,40,0.5,0.38835,0.27972
E080_037,E,80,50,52,30,0.625,0.4902,0.37879
E080_038,E,80,44,57,36,0.55,0.43564,0.32117
E080_039,E,80,46,51,34,0.575,0.47423,0.35115
E080_040,E,80,49,43,31,0.6125,0.53261,0.39837
E080_041,E,80,42,65,38,0.525,0.39252,0.28966
E080_042,E,80,45,57,35,0.5625,0.44118,0.32847
E080_043,E,80,36,62,44,0.45,0.36735,0.25352
E080_044,E,80,48,43,32,0.6,0.52747,0.39024
E080_045,E,80,44,63,36,0.55,0.41121,0.30769
E080_046,E,80,47,49,33,0.5875,0.48958,0.36434
E080_047,E,80,44,54,36,0.55,0.44898,0.32836
E080_048,E,80,49,45,31,0.6125,0.52128,0.392
E080_049,E,80,41,62,39,0.5125,0.39806,0.28873
E080_050,E,80,45,57,35,0.5625,0.44118,0.32847
E080_051,E,80,50,47,30,0.625,0.51546,0.3937
E080_052,E,80,46,58,34,0.575,0.44231,0.33333
E080_053,E,80,47,57,33,0.5875,0.45192,0.34307
E080_054,E,80,49,48,31,0.6125,0.50515,0.38281
E080_055,E,80,51,44,29,0.6375,0.53684,0.41129
E080_056,E,80,45,57,35,0.5625,0.44118,0.32847
E080_057,E,80,44,53,36,0.55,0.45361,0.33083
E080_058,E,80,38,58,42,0.475,0.39583,0.27536
E080_059,E,80,50,49,30,0.625,0.50505,0.3876
E080_060,E,80,51,46,29,0.6375,0.52577,0.40476
E080_061,E,80,35,65,45,0.4375,0.35,0.24138
E080_062,E,80,50,47,30,0.625,0.51546,0.3937
E080_063,E,80,52,47,28,0.65,0.52525,0.40945
E080_064,E,80,32,71,48,0.4,0.31068,0.21192
E080_065,E,80,51,50,29,0.6375,0.50495,0.39231
E080_066,E,80,38,58,42,0.475,0.39583,0.27536
E080_067,E,80,50,48,30,0.625,0.5102,0.39062
E080_068,E,80,54,45,26,0.675,0.54545,0.432
E080_069,E,80,41,56,39,0.5125,0.42268,0.30147
E080_070,E,80,36,63,44,0.45,0.36364,0.25175
E080_071,E,80,39,62,41,0.4875,0.38614,0.27465
E080_072,E,80,43,48,37,0.5375,0.47253,0.33594
E080_073,E,80,42,63,38,0.525,0.4,0.29371
E080_074,E,80,46,45,34,0.575,0.50549,0.368
E080_075,E,80,43,60,37,0.5375,0.41748,0.30714
E080_076,E,80,38,69,42,0.475,0.35514,0.25503
E080_077,E,80,47,52,33,0.5875,0.47475,0.35606
