SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
V050_019,V,50,0,14,50,0.0,0.0,0.0
V050_020,V,50,0,12,50,0.0,0.0,0.0
V050_021,V,50,0,12,50,0.0,0.0,0.0
V050_022,V,50,0,13,50,0.0,0.0,0.0
V050_023,V,50,0,10,50,0.0,0.0,0.0
V050_024,V,50,1,12,49,0.02,0.07692,0.01613
V050_025,V,50,1,9,49,0.02,0.1,0.01695
V050_026,V,50,0,13,50,0.0,0.0,0.0
V050_027,V,50,0,11,50,0.0,0.0,0.0
V050_028,V,50,0,17,50,0.0,0.0,0.0
V050_029,V,50,0,15,50,0.0,0.0,0.0
V050_030,V,50,0,10,50,0.0,0.0,0.0
V050_031,V,50,0,12,50,0.0,0.0,0.0
V050_032,V,50,1,13,49,0.02,0.07143,0.01587
V050_033,V,50,0,12,50,0.0,0.0,0.0
V050_034,V,50,0,8,50,0.0,0.0,0.0
V050_035,V,50,0,11,50,0.0,0.0,0.0
V050_036,V,50,1,7,49,0.02,0.125,0.01754
V050_037,V,50,1,9,49,0.02,0.1,0.01695
V050_038,V,50,0,8,50,0.0,0.0,0.0
V050_039,V,50,0,11,50,0.0,0.0,0.0
V050_040,V,50,1,11,49,0.02,0.08333,0.01639
V050_041,V,50,0,9,50,0.0,0.0,0.0
V050_042,V,50,0,7,50,0.0,0.0,0.0
V050_043,V,50,0,18,50,0.0,0.0,0.0
V050_044,V,50,0,14,50,0.0,0.0,0.0
V050_045,V,50,0,10,50,0.0,0.0,0.0
V050_046,V,50,0,14,50,0.0,0.0,0.0
V050_047,V,50,1,10,49,0.02,0.09091,0.01667
V050_048,V,50,0,18,50,0.0,0.0,0.0
V050_049,V,50,0,11,50,0.0,0.0,0.0
V050_050,V,50,0,12,50,0.0,0.0,0.0
V050_051,V,50,1,11,49,0.02,0.08333,0.01639
V050_052,V,50,0,13,50,0.0,0.0,0.0
V050_053,V,50,0,13,50,0.0,0.0,0.0
V050_054,V,50,0,11,50,0.0,0.0,0.0
V050_055,V,50,0,15,50,0.0,0.0,0.0
V050_056,V,50,0,16,50,0.0,0.0,0.0
V050_057,V,50,1,11,49,0.02,0.08333,0.01639
V050_058,V,50,0,9,50,0.0,0.0,0.0
V050_059,V,50,0,10,50,0.0,0.0,0.0
V050_060,V,50,0,14,50,0.0,0.0,0.0
V050_061,V,50,0,8,50,0.0,0.0,0.0
V050_062,V,50,0,10,50,0.0,0.0,0.0
V050_063,V,50,0,15,50,0.0,0.0,0.0
V050_064,V,50,1,13,49,0.02,0.07143,0.01587
V050_065,V,50,0,10,50,0.0,0.0,0.0
V050_066,V,50,2,8,48,0.04,0.2,0.03448
V050_067,V,50,0,9,50,0.0,0.0,0.0
V050_068,V,50,0,13,50,0.0,0.0,0.0
V050_069,V,50,0,11,50,0.0,0.0,0.0
V050_070,V,50,0,12,50,0.0,0.0,0.0
V050_071,V,50,0,12,50,0.0,0.0,0.0
V050_072,V,50,0,14,50,0.0,0.0,0.0
V050_073,V,50,0,10,50,0.0,0.0,0.0
V050_074,V,50,1,11,49,0.02,0.08333,0.01639
V050_075,V,50,0,10,50,0.0,0.0,0.0
V050_076,V,50,1,14,49,0.02,0.06667,0.01562
V050_077,V,50,0,15,50,0.0,0.0,0.0
V050_078,V,50,0,6,50,0.0,0.0,0.0
V050_079,V,50,0,12,50,0.0,0.0,0.0
V050_080,V,50,0,13,50,0.0,0.0,0.0
V050_081,V,50,0,7,50,0.0,0.0,0.0
V050_082,V,50,0,14,50,0.0,0.0,0.0
V050_083,V,50,0,11,50,0.0,0.0,0.0
V050_084,V,50,0,13,50,0.0,0.0,0.0
V050_085,V,50,1,12,49,0.02,0.07692,0.01613
V050_086,V,50,1,15,49,0.02,0.0625,0.01538
V050_087,V,50,0,10,50,0.0,0.0,0.0
V050_088,V,50,0,10,50,0.0,0.0,0.0
V050_089,V,50,0,14,50,0.0,0.0,0.0
V050_090,V,50,0,13,50,0.0,0.0,0.0
V050_091,V,50,0,11,50,0.0,0.0,0.0
V050_092,V,50,1,11,49,0.02,0.08333,0.01639
V050_093,V,50,0,12,50,0.0,0.0,0.0
V050_094,V,50,0,13,50,0.0,0.0,0.0
V050_095,V,50,0,8,50,0.0,0.0,0.0
V050_096,V,50,0,14,50,0.0,0.0,0.0
V050_097,V,50,1,2,49,0.02,0.33333,0.01923
V050_098,V,50,1,7,49,0.02,0.125,0.01754
V050_099,V,50,0,12,50,0.0,0.0,0.0
V050_100,V,50,0,12,50,0.0,0.0,0.0
